timestamp,src_ip,dst_ip,protocol,packet_size,src_port,dst_port,tcp_flags,ttl,label
1776597002.4347587,192.168.100.2,192.168.100.10,6,54,2724,80,2,64,attack
1776597007.2609975,192.168.100.2,192.168.100.10,6,54,7927,80,2,64,attack
1776597006.8606634,192.168.100.10,192.168.100.2,6,58,80,51371,18,64,attack
1776596998.865796,192.168.100.2,192.168.100.10,6,54,19411,80,2,64,attack
1776596996.2366915,192.168.100.2,192.168.100.10,6,54,40332,80,4,64,attack
1776596997.2104383,192.168.100.10,192.168.100.2,6,58,80,17577,18,64,attack
1776596995.498257,192.168.100.2,192.168.100.10,6,54,1963,80,4,64,attack
1776596979.28445,192.168.100.2,192.168.100.10,6,58,60379,8888,2,54,attack
1776597007.4467113,192.168.100.2,192.168.100.10,6,54,15261,80,4,64,attack
1776597019.5682607,192.168.100.10,192.168.100.2,6,58,80,52465,18,64,attack
1776596997.0152204,192.168.100.10,192.168.100.2,6,58,80,8115,18,64,attack
1776596995.8340836,192.168.100.2,192.168.100.10,6,54,18296,80,2,64,attack
1776596999.856899,192.168.100.2,192.168.100.10,6,54,1926,80,2,64,attack
1776596996.6221068,192.168.100.10,192.168.100.2,6,58,80,56569,18,64,attack
1776597003.2968125,192.168.100.2,192.168.100.10,6,54,53208,80,2,64,attack
1776597002.4928706,192.168.100.10,192.168.100.2,6,58,80,4734,18,64,attack
1776597001.2667594,192.168.100.10,192.168.100.2,6,58,80,13123,18,64,attack
1776597004.82128,192.168.100.2,192.168.100.10,6,54,9389,80,2,64,attack
1776597015.9123144,192.168.100.10,192.168.100.2,6,58,80,47959,18,64,attack
1776597008.732942,192.168.100.10,192.168.100.2,6,58,80,13099,18,64,attack
1776596997.3989794,192.168.100.2,192.168.100.10,6,54,24038,80,4,64,attack
1776597000.5955832,192.168.100.2,192.168.100.10,6,54,39603,80,2,64,attack
1776596998.9083455,192.168.100.2,192.168.100.10,6,54,20150,80,4,64,attack
1776597006.9465463,192.168.100.10,192.168.100.2,6,58,80,56636,18,64,attack
1776596999.267323,192.168.100.2,192.168.100.10,6,54,41109,80,4,64,attack
1776597008.7315369,192.168.100.2,192.168.100.10,6,54,13010,80,4,64,attack
1776597017.528804,192.168.100.10,192.168.100.2,6,58,80,8175,18,64,attack
1776596997.6831431,192.168.100.10,192.168.100.2,6,58,80,32211,18,64,attack
1776596997.2785378,192.168.100.2,192.168.100.10,6,54,18958,80,2,64,attack
1776596996.0648136,192.168.100.2,192.168.100.10,6,54,32401,80,2,64,attack
1776597000.033591,192.168.100.2,192.168.100.10,6,54,13037,80,2,64,attack
1776596998.7828517,192.168.100.10,192.168.100.2,6,58,80,13909,18,64,attack
1776596997.9215448,192.168.100.10,192.168.100.2,6,58,80,44094,18,64,attack
1776596996.543076,192.168.100.2,192.168.100.10,6,54,53130,80,2,64,attack
1776596996.2431977,192.168.100.10,192.168.100.2,6,58,80,40623,18,64,attack
1776596999.5837045,192.168.100.10,192.168.100.2,6,58,80,54685,18,64,attack
1776597011.9493127,192.168.100.2,192.168.100.10,6,54,24170,80,2,64,attack
1776596997.3216746,192.168.100.10,192.168.100.2,6,58,80,20938,18,64,attack
1776596998.2098916,192.168.100.2,192.168.100.10,6,54,59026,80,2,64,attack
1776596999.2151184,192.168.100.2,192.168.100.10,6,54,39108,80,4,64,attack
1776596998.150405,192.168.100.2,192.168.100.10,6,54,56306,80,2,64,attack
1776596999.7531993,192.168.100.10,192.168.100.2,6,58,80,61348,18,64,attack
1776597003.6746264,192.168.100.2,192.168.100.10,6,54,9623,80,2,64,attack
1776596996.3934805,192.168.100.2,192.168.100.10,6,54,48306,80,2,64,attack
1776596995.6705487,192.168.100.10,192.168.100.2,6,58,80,11080,18,64,attack
1776596996.9099247,192.168.100.2,192.168.100.10,6,54,3969,80,2,64,attack
1776597001.375917,192.168.100.2,192.168.100.10,6,54,17396,80,2,64,attack
1776597000.9568307,192.168.100.10,192.168.100.2,6,58,80,59027,18,64,attack
1776596995.8787339,192.168.100.2,192.168.100.10,6,54,23049,80,4,64,attack
1776596996.0631144,192.168.100.2,192.168.100.10,6,54,32367,80,2,64,attack
1776596998.9140089,192.168.100.10,192.168.100.2,6,58,80,22548,18,64,attack
1776596998.7081444,192.168.100.10,192.168.100.2,6,58,80,11308,18,64,attack
1776597008.6154945,192.168.100.2,192.168.100.10,6,54,5465,80,4,64,attack
1776596996.497621,192.168.100.2,192.168.100.10,6,54,51734,80,2,64,attack
1776596995.5789628,192.168.100.10,192.168.100.2,6,58,80,5451,18,64,attack
1776597003.1652632,192.168.100.2,192.168.100.10,6,54,48711,80,2,64,attack
1776597004.0746088,192.168.100.10,192.168.100.2,6,58,80,37100,18,64,attack
1776596996.1025238,192.168.100.2,192.168.100.10,6,54,33292,80,2,64,attack
1776597006.2685223,192.168.100.2,192.168.100.10,6,54,23481,80,2,64,attack
1776596996.389699,192.168.100.2,192.168.100.10,6,54,48112,80,2,64,attack
1776596999.4833097,192.168.100.2,192.168.100.10,6,54,50083,80,2,64,attack
1776597013.7491577,192.168.100.10,192.168.100.2,6,58,80,58758,18,64,attack
1776596996.3618097,192.168.100.2,192.168.100.10,6,54,47059,80,2,64,attack
1776596997.9133794,192.168.100.2,192.168.100.10,6,54,43746,80,4,64,attack
1776597005.977958,192.168.100.10,192.168.100.2,6,58,80,4604,18,64,attack
1776597005.0317593,192.168.100.2,192.168.100.10,6,54,22466,80,2,64,attack
1776596997.0976331,192.168.100.2,192.168.100.10,6,54,12550,80,2,64,attack
1776596995.477367,192.168.100.2,192.168.100.10,6,54,1952,80,4,64,attack
1776597002.4338362,192.168.100.2,192.168.100.10,6,54,2691,80,2,64,attack
1776597005.2551544,192.168.100.2,192.168.100.10,6,54,36561,80,4,64,attack
1776597006.7763152,192.168.100.10,192.168.100.2,6,58,80,46209,18,64,attack
1776597012.365068,192.168.100.2,192.168.100.10,6,54,50887,80,2,64,attack
1776596996.6622226,192.168.100.2,192.168.100.10,6,54,59080,80,2,64,attack
1776596999.026112,192.168.100.10,192.168.100.2,6,58,80,26072,18,64,attack
1776597007.9944103,192.168.100.10,192.168.100.2,6,58,80,44725,18,64,attack
1776596997.9596417,192.168.100.2,192.168.100.10,6,54,46159,80,2,64,attack
1776597000.4521348,192.168.100.2,192.168.100.10,6,54,32473,80,2,64,attack
1776596996.4247665,192.168.100.10,192.168.100.2,6,58,80,49251,18,64,attack
1776597000.8519487,192.168.100.2,192.168.100.10,6,54,55108,80,2,64,attack
1776596997.8501003,192.168.100.2,192.168.100.10,6,54,41424,80,2,64,attack
1776596997.6202543,192.168.100.2,192.168.100.10,6,54,30483,80,2,64,attack
1776597010.8016615,192.168.100.2,192.168.100.10,6,54,36335,80,2,64,attack
1776596995.7100575,192.168.100.2,192.168.100.10,6,54,15186,80,2,64,attack
1776597003.1574078,192.168.100.10,192.168.100.2,6,58,80,44695,18,64,attack
1776596999.8572567,192.168.100.2,192.168.100.10,6,54,1953,80,2,64,attack
1776596996.9598207,192.168.100.2,192.168.100.10,6,54,5934,80,2,64,attack
1776597003.0447392,192.168.100.10,192.168.100.2,6,58,80,36435,18,64,attack
1776597001.320902,192.168.100.2,192.168.100.10,6,54,13639,80,4,64,attack
1776596998.4184504,192.168.100.10,192.168.100.2,6,58,80,1771,18,64,attack
1776597003.1662357,192.168.100.2,192.168.100.10,6,54,48784,80,2,64,attack
1776596997.4091313,192.168.100.2,192.168.100.10,6,54,24249,80,4,64,attack
1776596979.328922,192.168.100.10,192.168.100.2,6,54,1131,60379,20,64,attack
1776597005.4480777,192.168.100.10,192.168.100.2,6,58,80,47119,18,64,attack
1776597008.1589525,192.168.100.2,192.168.100.10,6,54,53284,80,4,64,attack
1776596997.816297,192.168.100.2,192.168.100.10,6,54,39960,80,2,64,attack
1776596999.5336955,192.168.100.2,192.168.100.10,6,54,53077,80,4,64,attack
1776597000.0680368,192.168.100.2,192.168.100.10,6,54,13136,80,4,64,attack
1776597000.391887,192.168.100.10,192.168.100.2,6,58,80,28750,18,64,attack
1776596998.320351,192.168.100.2,192.168.100.10,6,54,64721,80,4,64,attack
1776597002.9886594,192.168.100.2,192.168.100.10,6,54,36165,80,2,64,attack
1776596997.491772,192.168.100.10,192.168.100.2,6,58,80,27817,18,64,attack
1776597016.1257358,192.168.100.2,192.168.100.10,6,54,55878,80,4,64,attack
1776597006.4636033,192.168.100.2,192.168.100.10,6,54,35506,80,4,64,attack
1776597007.1831644,192.168.100.10,192.168.100.2,6,58,80,2043,18,64,attack
1776597008.0939798,192.168.100.2,192.168.100.10,6,54,53020,80,2,64,attack
1776596998.7824583,192.168.100.10,192.168.100.2,6,58,80,13887,18,64,attack
1776596998.7213593,192.168.100.2,192.168.100.10,6,54,13352,80,2,64,attack
1776597013.3948417,192.168.100.10,192.168.100.2,6,58,80,42568,18,64,attack
1776596999.3866801,192.168.100.2,192.168.100.10,6,54,47475,80,2,64,attack
1776596995.9081979,192.168.100.10,192.168.100.2,6,58,80,26073,18,64,attack
1776597006.557255,192.168.100.2,192.168.100.10,6,54,35902,80,4,64,attack
1776597007.449822,192.168.100.2,192.168.100.10,6,54,15483,80,2,64,attack
1776596997.4535413,192.168.100.2,192.168.100.10,6,54,26514,80,2,64,attack
1776596997.452114,192.168.100.2,192.168.100.10,6,54,26470,80,4,64,attack
1776596996.1865761,192.168.100.10,192.168.100.2,6,58,80,37792,18,64,attack
1776596999.8045251,192.168.100.2,192.168.100.10,6,54,64413,80,2,64,attack
1776597006.1260655,192.168.100.2,192.168.100.10,6,54,13898,80,4,64,attack
1776596996.1433659,192.168.100.2,192.168.100.10,6,54,34316,80,2,64,attack
1776596997.4122148,192.168.100.10,192.168.100.2,6,58,80,24319,18,64,attack
1776597010.1966944,192.168.100.2,192.168.100.10,6,54,3646,80,4,64,attack
1776596996.297466,192.168.100.2,192.168.100.10,6,54,43518,80,4,64,attack
1776597009.8410187,192.168.100.10,192.168.100.2,6,58,80,55178,18,64,attack
1776596996.700069,192.168.100.2,192.168.100.10,6,54,61098,80,2,64,attack
1776597017.6353357,192.168.100.2,192.168.100.10,6,54,18676,80,2,64,attack
1776597002.0637279,192.168.100.2,192.168.100.10,6,54,56974,80,4,64,attack
1776597001.18874,192.168.100.2,192.168.100.10,6,54,6297,80,2,64,attack
1776597000.282047,192.168.100.10,192.168.100.2,6,58,80,22401,18,64,attack
1776596999.3866801,192.168.100.2,192.168.100.10,6,54,47475,80,2,64,attack
1776596997.3191264,192.168.100.2,192.168.100.10,6,54,20814,80,2,64,attack
1776597012.2772923,192.168.100.10,192.168.100.2,6,58,80,50153,18,64,attack
1776596997.2439501,192.168.100.10,192.168.100.2,6,58,80,18678,18,64,attack
1776596999.9859955,192.168.100.2,192.168.100.10,6,54,11031,80,2,64,attack
1776596995.833488,192.168.100.10,192.168.100.2,6,58,80,18275,18,64,attack
1776596996.3011928,192.168.100.2,192.168.100.10,6,54,43732,80,2,64,attack
1776597005.9708216,192.168.100.2,192.168.100.10,6,54,4247,80,2,64,attack
1776597001.3832378,192.168.100.2,192.168.100.10,6,54,17814,80,2,64,attack
1776596999.2636302,192.168.100.10,192.168.100.2,6,58,80,40989,18,64,attack
1776596996.9662542,192.168.100.2,192.168.100.10,6,54,6138,80,2,64,attack
1776596998.5292048,192.168.100.10,192.168.100.2,6,58,80,6148,18,64,attack
1776596996.1029422,192.168.100.2,192.168.100.10,6,54,33301,80,4,64,attack
1776596996.4178517,192.168.100.2,192.168.100.10,6,54,49046,80,2,64,attack
1776597001.1342115,192.168.100.2,192.168.100.10,6,54,2520,80,2,64,attack
1776597003.6829574,192.168.100.2,192.168.100.10,6,54,14271,80,2,64,attack
1776597005.979454,192.168.100.2,192.168.100.10,6,54,8508,80,2,64,attack
1776596995.8145833,192.168.100.2,192.168.100.10,6,54,17964,80,4,64,attack
1776596996.3964074,192.168.100.2,192.168.100.10,6,54,48892,80,2,64,attack
1776596979.2795446,192.168.100.10,192.168.100.2,6,54,1720,60379,20,64,attack
1776596997.370683,192.168.100.2,192.168.100.10,6,54,23940,80,4,64,attack
1776596999.1645396,192.168.100.10,192.168.100.2,6,58,80,37135,18,64,attack
1776597000.605319,192.168.100.2,192.168.100.10,6,54,42776,80,2,64,attack
1776597002.614414,192.168.100.2,192.168.100.10,6,54,11087,80,4,64,attack
1776597003.1091235,192.168.100.2,192.168.100.10,6,54,44264,80,4,64,attack
1776597002.5034308,192.168.100.2,192.168.100.10,6,54,7218,80,2,64,attack
1776597000.601406,192.168.100.2,192.168.100.10,6,54,39934,80,2,64,attack
1776596999.3124444,192.168.100.2,192.168.100.10,6,54,42370,80,4,64,attack
1776597010.482531,192.168.100.10,192.168.100.2,6,58,80,17241,18,64,attack
1776596995.6094706,192.168.100.2,192.168.100.10,6,54,6884,80,2,64,attack
1776597002.158089,192.168.100.2,192.168.100.10,6,54,59343,80,4,64,attack
1776596995.933805,192.168.100.2,192.168.100.10,6,54,27368,80,2,64,attack
1776596995.6901278,192.168.100.10,192.168.100.2,6,58,80,13188,18,64,attack
1776597003.8092132,192.168.100.2,192.168.100.10,6,54,19308,80,2,64,attack
1776596995.9334133,192.168.100.10,192.168.100.2,6,58,80,27351,18,64,attack
1776597006.2685223,192.168.100.2,192.168.100.10,6,54,23481,80,2,64,attack
1776597006.0414054,192.168.100.2,192.168.100.10,6,54,9019,80,4,64,attack
1776596997.1364295,192.168.100.2,192.168.100.10,6,54,14542,80,2,64,attack
1776597017.6379144,192.168.100.10,192.168.100.2,6,58,80,18791,18,64,attack
1776596998.2540355,192.168.100.2,192.168.100.10,6,54,59654,80,4,64,attack
1776596996.0420477,192.168.100.10,192.168.100.2,6,58,80,31153,18,64,attack
1776596999.8647156,192.168.100.10,192.168.100.2,6,58,80,4778,18,64,attack
1776597011.1716151,192.168.100.10,192.168.100.2,6,58,80,47980,18,64,attack
1776596998.1468077,192.168.100.2,192.168.100.10,6,54,56192,80,4,64,attack
1776597012.3645616,192.168.100.10,192.168.100.2,6,58,80,50833,18,64,attack
1776596998.865249,192.168.100.10,192.168.100.2,6,58,80,19393,18,64,attack
1776596996.1892934,192.168.100.2,192.168.100.10,6,54,38590,80,2,64,attack
1776597000.2323341,192.168.100.2,192.168.100.10,6,54,20215,80,2,64,attack
1776597006.4601958,192.168.100.2,192.168.100.10,6,54,31269,80,2,64,attack
1776596999.3258355,192.168.100.2,192.168.100.10,6,54,42776,80,2,64,attack
1776596997.283345,192.168.100.2,192.168.100.10,6,54,20336,80,2,64,attack
1776596995.5481718,192.168.100.10,192.168.100.2,6,58,80,3927,18,64,attack
1776597004.5753205,192.168.100.10,192.168.100.2,6,58,80,61124,18,64,attack
1776596997.048611,192.168.100.2,192.168.100.10,6,54,9870,80,2,64,attack
1776597013.19091,192.168.100.2,192.168.100.10,6,54,28431,80,2,64,attack
1776597002.557033,192.168.100.2,192.168.100.10,6,54,7469,80,2,64,attack
1776596995.441429,192.168.100.2,192.168.100.10,6,54,1932,80,4,64,attack
1776596998.714546,192.168.100.10,192.168.100.2,6,58,80,11619,18,64,attack
1776596997.0940657,192.168.100.10,192.168.100.2,6,58,80,12366,18,64,attack
1776597002.9045434,192.168.100.10,192.168.100.2,6,58,80,31535,18,64,attack
1776596996.5894241,192.168.100.10,192.168.100.2,6,58,80,55021,18,64,attack
1776596979.310904,192.168.100.2,192.168.100.10,6,58,60379,4006,2,53,attack
1776596996.1338074,192.168.100.2,192.168.100.10,6,54,34019,80,4,64,attack
1776596996.4726121,192.168.100.10,192.168.100.2,6,58,80,50753,18,64,attack
1776596997.864731,192.168.100.2,192.168.100.10,6,54,43542,80,4,64,attack
1776597007.5362906,192.168.100.2,192.168.100.10,6,54,20329,80,4,64,attack
1776596995.569363,192.168.100.10,192.168.100.2,6,58,80,4391,18,64,attack
1776597008.3286355,192.168.100.2,192.168.100.10,6,54,59663,80,2,64,attack
1776596996.4204345,192.168.100.10,192.168.100.2,6,58,80,49133,18,64,attack
1776596999.4760942,192.168.100.2,192.168.100.10,6,54,49812,80,2,64,attack
1776596998.3052707,192.168.100.2,192.168.100.10,6,54,61265,80,2,64,attack
1776597000.4465754,192.168.100.2,192.168.100.10,6,54,32197,80,4,64,attack
1776597001.9176135,192.168.100.2,192.168.100.10,6,54,50131,80,2,64,attack
1776596996.3648746,192.168.100.10,192.168.100.2,6,58,80,47166,18,64,attack
1776596996.8454158,192.168.100.2,192.168.100.10,6,54,1588,80,4,64,attack
1776596995.8528697,192.168.100.10,192.168.100.2,6,58,80,19550,18,64,attack
1776597013.0978177,192.168.100.10,192.168.100.2,6,58,80,27683,18,64,attack
1776596979.2801602,192.168.100.2,192.168.100.10,6,58,60379,21,2,38,attack
1776597001.9970667,192.168.100.2,192.168.100.10,6,54,56707,80,2,64,attack
1776596996.479602,192.168.100.2,192.168.100.10,6,54,51003,80,4,64,attack
1776596995.8013647,192.168.100.2,192.168.100.10,6,54,17229,80,2,64,attack
1776597002.831336,192.168.100.10,192.168.100.2,6,58,80,24349,18,64,attack
1776596995.7067978,192.168.100.2,192.168.100.10,6,54,14382,80,4,64,attack
1776596995.626084,192.168.100.2,192.168.100.10,6,54,7745,80,2,64,attack
1776596996.247897,192.168.100.2,192.168.100.10,6,54,41625,80,2,64,attack
1776597006.5671878,192.168.100.2,192.168.100.10,6,54,40409,80,2,64,attack
1776597009.065564,192.168.100.10,192.168.100.2,6,58,80,28039,18,64,attack
1776597017.1877296,192.168.100.10,192.168.100.2,6,58,80,64346,18,64,attack
1776596997.9116414,192.168.100.10,192.168.100.2,6,58,80,43722,18,64,attack
1776597001.715039,192.168.100.2,192.168.100.10,6,54,37002,80,2,64,attack
1776596996.7566762,192.168.100.2,192.168.100.10,6,54,63509,80,2,64,attack
1776596979.3211136,192.168.100.2,192.168.100.10,6,58,60379,44442,2,51,attack
1776597011.16519,192.168.100.10,192.168.100.2,6,58,80,47586,18,64,attack
1776596999.2203863,192.168.100.2,192.168.100.10,6,54,39327,80,2,64,attack
1776597000.6552436,192.168.100.10,192.168.100.2,6,58,80,43248,18,64,attack
1776596995.6895936,192.168.100.2,192.168.100.10,6,54,13123,80,2,64,attack
1776597003.7481291,192.168.100.2,192.168.100.10,6,54,18989,80,2,64,attack
1776596999.7059982,192.168.100.2,192.168.100.10,6,54,60984,80,2,64,attack
1776596996.7966456,192.168.100.2,192.168.100.10,6,54,65073,80,2,64,attack
1776596999.1621706,192.168.100.10,192.168.100.2,6,58,80,37074,18,64,attack
1776597005.3572776,192.168.100.2,192.168.100.10,6,54,42298,80,2,64,attack
1776596996.8582935,192.168.100.2,192.168.100.10,6,54,3314,80,2,64,attack
1776596999.584845,192.168.100.2,192.168.100.10,6,54,54759,80,2,64,attack
1776596997.488543,192.168.100.2,192.168.100.10,6,54,26954,80,4,64,attack
1776597007.6214383,192.168.100.2,192.168.100.10,6,54,30332,80,4,64,attack
1776596995.5648692,192.168.100.2,192.168.100.10,6,54,4231,80,4,64,attack
1776596995.8986135,192.168.100.10,192.168.100.2,6,58,80,24648,18,64,attack
1776596995.9069803,192.168.100.2,192.168.100.10,6,54,25352,80,2,64,attack
1776597005.110722,192.168.100.2,192.168.100.10,6,54,27027,80,2,64,attack
1776596997.9605794,192.168.100.2,192.168.100.10,6,54,46200,80,2,64,attack
1776596997.1364295,192.168.100.2,192.168.100.10,6,54,14542,80,2,64,attack
1776597005.8998904,192.168.100.2,192.168.100.10,6,54,3998,80,2,64,attack
1776596995.6364818,192.168.100.2,192.168.100.10,6,54,8249,80,2,64,attack
1776596996.2121658,192.168.100.2,192.168.100.10,6,54,39660,80,2,64,attack
1776597006.0441818,192.168.100.2,192.168.100.10,6,54,9242,80,2,64,attack
1776597006.051462,192.168.100.10,192.168.100.2,6,58,80,13818,18,64,attack
1776596996.1628895,192.168.100.2,192.168.100.10,6,54,35348,80,2,64,attack
1776596995.7021217,192.168.100.10,192.168.100.2,6,58,80,13797,18,64,attack
1776597008.7321312,192.168.100.2,192.168.100.10,6,54,13046,80,2,64,attack
1776596996.9174104,192.168.100.2,192.168.100.10,6,54,5365,80,2,64,attack
1776597000.285684,192.168.100.10,192.168.100.2,6,58,80,22629,18,64,attack
1776596996.6212509,192.168.100.2,192.168.100.10,6,54,56513,80,4,64,attack
1776596979.303532,192.168.100.10,192.168.100.2,6,54,3826,60379,20,64,attack
1776596996.028328,192.168.100.10,192.168.100.2,6,58,80,30763,18,64,attack
1776597001.1325066,192.168.100.10,192.168.100.2,6,58,80,2364,18,64,attack
1776596997.1698525,192.168.100.2,192.168.100.10,6,54,15468,80,2,64,attack
1776596999.9163902,192.168.100.2,192.168.100.10,6,54,5055,80,2,64,attack
1776597014.6048422,192.168.100.2,192.168.100.10,6,54,35606,80,2,64,attack
1776596995.8990073,192.168.100.2,192.168.100.10,6,54,24672,80,2,64,attack
1776596995.9590292,192.168.100.2,192.168.100.10,6,54,28301,80,2,64,attack
1776596996.4207513,192.168.100.10,192.168.100.2,6,58,80,49142,18,64,attack
1776596999.7055461,192.168.100.2,192.168.100.10,6,54,60966,80,2,64,attack
1776596995.4537983,192.168.100.2,192.168.100.10,6,54,1941,80,4,64,attack
1776597006.5621068,192.168.100.10,192.168.100.2,6,58,80,36170,18,64,attack
1776597001.252116,192.168.100.10,192.168.100.2,6,58,80,9689,18,64,attack
1776597000.6619742,192.168.100.2,192.168.100.10,6,54,43661,80,4,64,attack
1776596997.1361344,192.168.100.2,192.168.100.10,6,54,14533,80,2,64,attack
1776597006.1274207,192.168.100.10,192.168.100.2,6,58,80,13962,18,64,attack
1776596997.3248954,192.168.100.2,192.168.100.10,6,54,22367,80,2,64,attack
1776596995.7744596,192.168.100.2,192.168.100.10,6,54,16188,80,2,64,attack
1776596996.33843,192.168.100.2,192.168.100.10,6,54,46047,80,4,64,attack
1776596995.7254117,192.168.100.10,192.168.100.2,6,58,80,16031,18,64,attack
1776596996.0404608,192.168.100.2,192.168.100.10,6,54,31036,80,2,64,attack
1776596998.9773884,192.168.100.2,192.168.100.10,6,54,25492,80,2,64,attack
1776596995.9368792,192.168.100.2,192.168.100.10,6,54,27504,80,4,64,attack
1776596979.2983758,192.168.100.2,192.168.100.10,6,58,60379,34573,2,59,attack
1776597014.9446704,192.168.100.2,192.168.100.10,6,54,57847,80,4,64,attack
1776596995.666181,192.168.100.10,192.168.100.2,6,58,80,10171,18,64,attack
1776596999.7088625,192.168.100.2,192.168.100.10,6,54,61093,80,2,64,attack
1776597012.2733045,192.168.100.2,192.168.100.10,6,54,43747,80,4,64,attack
1776597005.6953936,192.168.100.10,192.168.100.2,6,58,80,55613,18,64,attack
1776596997.0453496,192.168.100.2,192.168.100.10,6,54,9732,80,2,64,attack
1776597013.9692457,192.168.100.2,192.168.100.10,6,54,2715,80,2,64,attack
1776596995.8013647,192.168.100.2,192.168.100.10,6,54,17229,80,2,64,attack
1776597001.9960308,192.168.100.10,192.168.100.2,6,58,80,56651,18,64,attack
1776596996.4257052,192.168.100.2,192.168.100.10,6,54,49685,80,4,64,attack
1776596997.5411832,192.168.100.2,192.168.100.10,6,54,29036,80,2,64,attack
1776597000.546631,192.168.100.10,192.168.100.2,6,58,80,39258,18,64,attack
1776596998.196751,192.168.100.2,192.168.100.10,6,54,57633,80,4,64,attack
1776597008.33495,192.168.100.2,192.168.100.10,6,54,59767,80,2,64,attack
1776596979.2723267,192.168.100.2,192.168.100.10,6,58,60379,25,2,37,attack
1776596996.0694036,192.168.100.2,192.168.100.10,6,54,32561,80,4,64,attack
1776597000.1669028,192.168.100.2,192.168.100.10,6,54,17919,80,2,64,attack
1776596996.3583415,192.168.100.2,192.168.100.10,6,54,46944,80,2,64,attack
1776597009.336089,192.168.100.10,192.168.100.2,6,58,80,35668,18,64,attack
1776596997.2791781,192.168.100.10,192.168.100.2,6,58,80,18976,18,64,attack
1776596998.4306707,192.168.100.2,192.168.100.10,6,54,3225,80,2,64,attack
1776596999.8529038,192.168.100.2,192.168.100.10,6,54,1588,80,2,64,attack
1776597004.2488399,192.168.100.10,192.168.100.2,6,58,80,41989,18,64,attack
1776596995.9831812,192.168.100.2,192.168.100.10,6,54,28760,80,4,64,attack
1776597002.681564,192.168.100.2,192.168.100.10,6,54,15304,80,2,64,attack
1776597003.099132,192.168.100.10,192.168.100.2,6,58,80,40655,18,64,attack
1776596997.5409296,192.168.100.10,192.168.100.2,6,58,80,28374,18,64,attack
1776597008.1580925,192.168.100.2,192.168.100.10,6,54,53231,80,2,64,attack
1776596997.0055184,192.168.100.2,192.168.100.10,6,54,7787,80,4,64,attack
1776597000.7950456,192.168.100.2,192.168.100.10,6,54,51635,80,4,64,attack
1776596996.7526205,192.168.100.2,192.168.100.10,6,54,63366,80,2,64,attack
1776597006.7869403,192.168.100.2,192.168.100.10,6,54,51083,80,2,64,attack
1776597014.3632658,192.168.100.2,192.168.100.10,6,54,22575,80,2,64,attack
1776597001.6582654,192.168.100.2,192.168.100.10,6,54,36371,80,2,64,attack
1776596997.9234555,192.168.100.10,192.168.100.2,6,58,80,45775,18,64,attack
1776596997.3676512,192.168.100.2,192.168.100.10,6,54,23849,80,2,64,attack
1776597008.092714,192.168.100.2,192.168.100.10,6,54,48204,80,2,64,attack
1776597007.4580076,192.168.100.2,192.168.100.10,6,54,19490,80,4,64,attack
1776596997.0123355,192.168.100.10,192.168.100.2,6,58,80,8005,18,64,attack
1776597001.1393154,192.168.100.10,192.168.100.2,6,58,80,2906,18,64,attack
1776597004.4052994,192.168.100.2,192.168.100.10,6,54,51580,80,2,64,attack
1776596999.162791,192.168.100.2,192.168.100.10,6,54,37092,80,4,64,attack
1776596999.9256396,192.168.100.2,192.168.100.10,6,54,5547,80,4,64,attack
1776597007.539862,192.168.100.10,192.168.100.2,6,58,80,25350,18,64,attack
1776596997.815706,192.168.100.10,192.168.100.2,6,58,80,39940,18,64,attack
1776596996.4428897,192.168.100.10,192.168.100.2,6,58,80,49857,18,64,attack
1776596996.146771,192.168.100.2,192.168.100.10,6,54,34831,80,2,64,attack
1776597004.6490371,192.168.100.2,192.168.100.10,6,54,601,80,4,64,attack
1776597001.2613988,192.168.100.2,192.168.100.10,6,54,10140,80,2,64,attack
1776596996.0417974,192.168.100.2,192.168.100.10,6,54,31135,80,2,64,attack
1776596995.488194,192.168.100.10,192.168.100.2,6,58,80,1960,18,64,attack
1776597010.8878186,192.168.100.2,192.168.100.10,6,54,36610,80,2,64,attack
1776597010.0231123,192.168.100.2,192.168.100.10,6,54,60702,80,2,64,attack
1776597019.0873682,192.168.100.2,192.168.100.10,6,54,37864,80,4,64,attack
1776596999.5814245,192.168.100.2,192.168.100.10,6,54,53510,80,2,64,attack
1776597000.5289125,192.168.100.10,192.168.100.2,6,58,80,35947,18,64,attack
1776597012.0570626,192.168.100.10,192.168.100.2,6,58,80,30422,18,64,attack
1776596996.3296149,192.168.100.2,192.168.100.10,6,54,45472,80,4,64,attack
1776597004.3968072,192.168.100.10,192.168.100.2,6,58,80,51048,18,64,attack
1776596996.7526205,192.168.100.2,192.168.100.10,6,54,63366,80,2,64,attack
1776597001.4931984,192.168.100.2,192.168.100.10,6,54,24922,80,4,64,attack
1776596997.172031,192.168.100.10,192.168.100.2,6,58,80,15526,18,64,attack
1776596999.6212988,192.168.100.10,192.168.100.2,6,58,80,54975,18,64,attack
1776597010.2916284,192.168.100.10,192.168.100.2,6,58,80,12619,18,64,attack
1776597003.3034809,192.168.100.2,192.168.100.10,6,54,53522,80,2,64,attack
1776597002.2309747,192.168.100.10,192.168.100.2,6,58,80,63197,18,64,attack
1776597002.899148,192.168.100.10,192.168.100.2,6,58,80,28592,18,64,attack
1776597007.189821,192.168.100.2,192.168.100.10,6,54,2490,80,2,64,attack
1776597000.1204903,192.168.100.2,192.168.100.10,6,54,15704,80,2,64,attack
