protocol,packet_size,src_port,dst_port,tcp_flags,ttl,pkts_per_sec,unique_dst_ports,avg_packet_size,std_packet_size,label
6,54,7819,80,2,64,533,1,54.0,0.0,attack
6,54,7885,80,2,64,531,1,54.0,0.0,attack
6,54,7972,80,4,64,532,1,54.0,0.0,attack
6,54,7989,80,2,64,534,1,54.0,0.0,attack
6,54,7989,80,2,64,534,1,54.0,0.0,attack
6,58,80,8005,18,64,328,249,58.0,0.0,attack
6,54,8037,80,2,64,535,1,54.0,0.0,attack
6,54,8058,80,2,64,536,1,54.0,0.0,attack
6,58,80,8075,18,64,329,250,58.0,0.0,attack
6,58,80,8115,18,64,330,251,58.0,0.0,attack
6,58,80,8171,18,64,331,252,58.0,0.0,attack
6,58,80,8188,18,64,332,253,58.0,0.0,attack
6,54,8225,80,2,64,534,1,54.0,0.0,attack
6,54,9555,80,2,64,534,1,54.0,0.0,attack
6,54,9578,80,2,64,535,1,54.0,0.0,attack
6,54,9698,80,2,64,528,1,54.0,0.0,attack
6,54,56807,80,2,64,523,1,54.0,0.0,normal
6,54,56820,80,2,64,523,1,54.0,0.0,normal
6,58,80,56937,18,64,327,248,58.0,0.0,normal
6,54,57125,80,4,64,521,1,54.0,0.0,normal
6,58,80,57645,18,64,324,245,58.0,0.0,normal
6,54,9732,80,2,64,513,1,54.0,0.0,attack
6,58,80,9767,18,64,322,243,58.0,0.0,attack
6,58,80,9788,18,64,322,243,58.0,0.0,attack
6,54,9810,80,4,64,513,1,54.0,0.0,attack
6,54,9835,80,4,64,514,1,54.0,0.0,attack
6,54,9835,80,4,64,514,1,54.0,0.0,attack
6,54,9870,80,2,64,514,1,54.0,0.0,attack
6,54,9893,80,2,64,514,1,54.0,0.0,attack
6,54,9914,80,4,64,515,1,54.0,0.0,attack
6,54,9937,80,2,64,515,1,54.0,0.0,attack
6,54,9996,80,2,64,515,1,54.0,0.0,attack
6,58,80,10015,18,64,319,242,58.0,0.0,attack
6,58,80,64883,18,64,319,242,58.0,0.0,normal
6,54,10261,80,2,64,516,1,54.0,0.0,attack
6,54,10298,80,2,64,517,1,54.0,0.0,attack
6,58,80,10378,18,64,320,243,58.0,0.0,attack
6,54,10413,80,2,64,518,1,54.0,0.0,attack
6,58,80,11566,18,64,321,244,58.0,0.0,attack
6,54,11768,80,2,64,519,1,54.0,0.0,attack
6,54,11768,80,2,64,519,1,54.0,0.0,attack
6,54,11792,80,2,64,520,1,54.0,0.0,attack
6,54,11814,80,2,64,520,1,54.0,0.0,attack
6,54,11837,80,2,64,519,1,54.0,0.0,attack
6,58,80,11987,18,64,312,238,58.0,0.0,attack
6,54,12000,80,2,64,507,1,54.0,0.0,attack
6,54,12014,80,2,64,508,1,54.0,0.0,attack
6,58,80,12081,18,64,313,239,58.0,0.0,attack
6,54,12140,80,2,64,508,1,54.0,0.0,attack
6,54,12159,80,4,64,509,1,54.0,0.0,attack
6,54,12178,80,2,64,510,1,54.0,0.0,attack
6,54,12201,80,4,64,511,1,54.0,0.0,attack
6,58,80,12226,18,64,313,239,58.0,0.0,attack
6,54,12339,80,2,64,511,1,54.0,0.0,attack
6,58,80,12366,18,64,314,240,58.0,0.0,attack
6,54,12417,80,2,64,512,1,54.0,0.0,attack
6,54,12534,80,2,64,510,1,54.0,0.0,attack
6,54,12550,80,2,64,511,1,54.0,0.0,attack
6,54,12569,80,2,64,513,1,54.0,0.0,attack
6,54,12569,80,2,64,513,1,54.0,0.0,attack
6,58,80,13747,18,64,313,239,58.0,0.0,attack
6,58,80,13764,18,64,313,239,58.0,0.0,attack
6,54,13780,80,2,64,513,1,54.0,0.0,attack
6,58,80,13809,18,64,314,240,58.0,0.0,attack
6,58,80,13822,18,64,316,241,58.0,0.0,attack
6,58,80,13822,18,64,316,241,58.0,0.0,attack
6,54,13838,80,2,64,513,1,54.0,0.0,attack
6,58,80,13855,18,64,318,242,58.0,0.0,attack
6,58,80,13855,18,64,318,242,58.0,0.0,attack
6,54,13896,80,2,64,514,1,54.0,0.0,attack
6,54,13934,80,2,64,513,1,54.0,0.0,attack
6,54,1693,80,2,64,499,1,54.0,0.0,normal
6,54,1749,80,2,64,498,1,54.0,0.0,normal
6,58,80,6899,18,64,315,241,58.0,0.0,normal
6,58,80,6959,18,64,316,242,58.0,0.0,normal
6,54,6992,80,2,64,499,1,54.0,0.0,normal
6,58,80,7047,18,64,315,242,58.0,0.0,normal
6,58,80,7068,18,64,316,243,58.0,0.0,normal
6,54,13977,80,2,64,499,1,54.0,0.0,attack
6,58,80,13998,18,64,316,243,58.0,0.0,attack
6,58,80,14100,18,64,317,244,58.0,0.0,attack
6,58,80,14121,18,64,318,245,58.0,0.0,attack
6,54,14209,80,4,64,501,1,54.0,0.0,attack
6,54,14209,80,4,64,501,1,54.0,0.0,attack
6,58,80,14235,18,64,318,245,58.0,0.0,attack
6,54,14263,80,2,64,501,1,54.0,0.0,attack
6,58,80,14324,18,64,317,245,58.0,0.0,attack
6,58,80,14356,18,64,318,246,58.0,0.0,attack
6,54,14385,80,2,64,499,1,54.0,0.0,attack
6,54,14430,80,2,64,497,1,54.0,0.0,attack
6,58,80,14443,18,64,318,246,58.0,0.0,attack
6,58,80,14485,18,64,319,247,58.0,0.0,attack
6,54,14495,80,2,64,497,1,54.0,0.0,attack
6,58,80,14514,18,64,318,247,58.0,0.0,attack
6,54,14524,80,2,64,499,1,54.0,0.0,attack
6,54,14524,80,2,64,499,1,54.0,0.0,attack
6,54,14533,80,2,64,501,1,54.0,0.0,attack
6,54,14533,80,2,64,501,1,54.0,0.0,attack
6,54,14533,80,2,64,501,1,54.0,0.0,attack
6,54,14542,80,2,64,502,1,54.0,0.0,attack
6,54,14542,80,2,64,502,1,54.0,0.0,attack
6,58,80,14577,18,64,318,247,58.0,0.0,attack
6,54,15173,80,2,64,502,1,54.0,0.0,attack
6,54,15242,80,4,64,500,1,54.0,0.0,attack
6,58,80,15379,18,64,310,243,58.0,0.0,attack
6,54,15393,80,2,64,476,1,54.0,0.0,attack
6,54,15404,80,2,64,477,1,54.0,0.0,attack
6,54,15422,80,2,64,476,1,54.0,0.0,attack
6,54,15438,80,4,64,477,1,54.0,0.0,attack
6,54,15468,80,2,64,477,1,54.0,0.0,attack
6,58,80,15526,18,64,308,242,58.0,0.0,attack
6,54,15537,80,2,64,479,1,54.0,0.0,attack
6,54,15537,80,2,64,479,1,54.0,0.0,attack
6,58,80,15559,18,64,310,243,58.0,0.0,attack
6,58,80,15559,18,64,310,243,58.0,0.0,attack
6,54,15591,80,2,64,480,1,54.0,0.0,attack
6,54,15617,80,2,64,482,1,54.0,0.0,attack
6,54,15617,80,2,64,482,1,54.0,0.0,attack
6,54,15643,80,4,64,483,1,54.0,0.0,attack
6,54,15652,80,2,64,484,1,54.0,0.0,attack
6,54,16282,80,4,64,486,1,54.0,0.0,attack
6,54,16282,80,4,64,486,1,54.0,0.0,attack
6,54,16294,80,2,64,488,1,54.0,0.0,attack
6,54,16294,80,2,64,488,1,54.0,0.0,attack
6,54,16313,80,2,64,490,1,54.0,0.0,attack
6,54,16313,80,2,64,490,1,54.0,0.0,attack
6,58,80,16322,18,64,311,244,58.0,0.0,attack
6,58,80,16331,18,64,313,245,58.0,0.0,attack
6,58,80,16331,18,64,313,245,58.0,0.0,attack
6,54,16340,80,2,64,491,1,54.0,0.0,attack
6,54,16349,80,4,64,492,1,54.0,0.0,attack
6,54,16360,80,2,64,493,1,54.0,0.0,attack
6,58,80,64935,18,64,312,245,58.0,0.0,normal
6,54,65137,80,4,64,490,1,54.0,0.0,normal
6,58,80,65160,18,64,310,244,58.0,0.0,normal
6,58,80,65385,18,64,306,241,58.0,0.0,normal
6,58,80,65429,18,64,307,242,58.0,0.0,normal
6,58,80,65500,18,64,308,243,58.0,0.0,normal
6,58,80,255,18,64,309,244,58.0,0.0,normal
6,54,7271,80,2,64,482,1,54.0,0.0,normal
6,58,80,16435,18,64,304,241,58.0,0.0,attack
6,58,80,16435,18,64,304,241,58.0,0.0,attack
6,58,80,16445,18,64,305,242,58.0,0.0,attack
6,54,16458,80,2,64,482,1,54.0,0.0,attack
6,58,80,16487,18,64,307,243,58.0,0.0,attack
6,58,80,16487,18,64,307,243,58.0,0.0,attack
6,54,16508,80,2,64,483,1,54.0,0.0,attack
6,54,16535,80,2,64,485,1,54.0,0.0,attack
6,54,16535,80,2,64,485,1,54.0,0.0,attack
6,58,80,16554,18,64,308,244,58.0,0.0,attack
6,54,16576,80,2,64,486,1,54.0,0.0,attack
6,54,16595,80,2,64,487,1,54.0,0.0,attack
6,58,80,16615,18,64,310,245,58.0,0.0,attack
6,58,80,16615,18,64,310,245,58.0,0.0,attack
6,54,16682,80,2,64,487,1,54.0,0.0,attack
6,58,80,16691,18,64,308,244,58.0,0.0,attack
6,54,7703,80,2,64,488,1,54.0,0.0,normal
6,54,7703,80,2,64,488,1,54.0,0.0,normal
6,58,80,16700,18,64,309,245,58.0,0.0,attack
6,54,16705,80,2,64,489,1,54.0,0.0,attack
6,54,16714,80,4,64,491,1,54.0,0.0,attack
6,54,16714,80,4,64,491,1,54.0,0.0,attack
6,54,7769,80,2,64,487,1,54.0,0.0,normal
6,54,16733,80,4,64,488,1,54.0,0.0,attack
6,58,80,7803,18,64,310,246,58.0,0.0,normal
6,54,17467,80,2,64,489,1,54.0,0.0,attack
6,58,80,17478,18,64,308,245,58.0,0.0,attack
6,54,17516,80,2,64,487,1,54.0,0.0,attack
6,58,80,17577,18,64,309,245,58.0,0.0,attack
6,58,80,17577,18,64,309,245,58.0,0.0,attack
6,54,17587,80,2,64,475,1,54.0,0.0,attack
6,58,80,17613,18,64,305,243,58.0,0.0,attack
6,54,17622,80,2,64,476,1,54.0,0.0,attack
6,58,80,17655,18,64,305,243,58.0,0.0,attack
6,54,17665,80,2,64,476,1,54.0,0.0,attack
6,54,17702,80,2,64,476,1,54.0,0.0,attack
6,54,17720,80,2,64,477,1,54.0,0.0,attack
6,54,17762,80,2,64,477,1,54.0,0.0,attack
6,54,17780,80,2,64,478,1,54.0,0.0,attack
6,54,17788,80,4,64,479,1,54.0,0.0,attack
6,54,17841,80,2,64,480,1,54.0,0.0,attack
6,54,17841,80,2,64,480,1,54.0,0.0,attack
6,54,17841,80,2,64,480,1,54.0,0.0,attack
6,54,17851,80,2,64,480,1,54.0,0.0,attack
6,54,17911,80,4,64,477,1,54.0,0.0,attack
6,54,17929,80,4,64,477,1,54.0,0.0,attack
6,54,17929,80,4,64,477,1,54.0,0.0,attack
6,58,80,18595,18,64,304,242,58.0,0.0,attack
6,58,80,18650,18,64,305,243,58.0,0.0,attack
6,54,18659,80,2,64,475,1,54.0,0.0,attack
6,54,18669,80,2,64,476,1,54.0,0.0,attack
6,58,80,18678,18,64,305,243,58.0,0.0,attack
6,58,80,18678,18,64,305,243,58.0,0.0,attack
6,54,18689,80,2,64,476,1,54.0,0.0,attack
6,54,18701,80,2,64,477,1,54.0,0.0,attack
6,58,80,18737,18,64,304,241,58.0,0.0,attack
6,58,80,18737,18,64,304,241,58.0,0.0,attack
6,54,18857,80,2,64,463,1,54.0,0.0,attack
6,54,18865,80,2,64,464,1,54.0,0.0,attack
6,54,18873,80,2,64,465,1,54.0,0.0,attack
6,54,18891,80,2,64,466,1,54.0,0.0,attack
6,54,18891,80,2,64,466,1,54.0,0.0,attack
6,58,80,18916,18,64,305,242,58.0,0.0,attack
6,58,80,18949,18,64,305,242,58.0,0.0,attack
6,54,18958,80,2,64,463,1,54.0,0.0,attack
6,58,80,18976,18,64,306,241,58.0,0.0,attack
6,58,80,18976,18,64,306,241,58.0,0.0,attack
6,58,80,18976,18,64,306,241,58.0,0.0,attack
6,54,18985,80,2,64,464,1,54.0,0.0,attack
6,54,19008,80,2,64,464,1,54.0,0.0,attack
6,54,20244,80,2,64,465,1,54.0,0.0,attack
6,54,20281,80,4,64,466,1,54.0,0.0,attack
6,54,20327,80,2,64,467,1,54.0,0.0,attack
6,54,20336,80,2,64,468,1,54.0,0.0,attack
6,58,80,13209,18,64,304,240,58.0,0.0,normal
6,58,80,13302,18,64,304,240,58.0,0.0,normal
6,54,13335,80,2,64,469,1,54.0,0.0,normal
6,54,7734,80,2,64,470,1,54.0,0.0,normal
6,54,13499,80,2,64,471,1,54.0,0.0,normal
6,54,7803,80,4,64,472,1,54.0,0.0,normal
6,58,80,8062,18,64,303,239,58.0,0.0,normal
6,54,8243,80,2,64,470,1,54.0,0.0,normal
6,54,8470,80,2,64,467,1,54.0,0.0,normal
6,54,16810,80,2,64,467,1,54.0,0.0,normal
6,54,14690,80,2,64,461,1,54.0,0.0,normal
6,58,80,14752,18,64,301,238,58.0,0.0,normal
6,58,80,14768,18,64,302,239,58.0,0.0,normal
6,54,20404,80,2,64,456,1,54.0,0.0,attack
6,54,20404,80,2,64,456,1,54.0,0.0,attack
6,58,80,20426,18,64,303,240,58.0,0.0,attack
6,58,80,20445,18,64,304,241,58.0,0.0,attack
6,54,20495,80,2,64,457,1,54.0,0.0,attack
6,54,20495,80,2,64,457,1,54.0,0.0,attack
6,54,20495,80,2,64,457,1,54.0,0.0,attack
6,54,20533,80,2,64,458,1,54.0,0.0,attack
6,58,80,20550,18,64,304,241,58.0,0.0,attack
6,54,20568,80,2,64,460,1,54.0,0.0,attack
6,54,20568,80,2,64,460,1,54.0,0.0,attack
6,54,20586,80,2,64,459,1,54.0,0.0,attack
6,58,80,20621,18,64,306,242,58.0,0.0,attack
6,58,80,20621,18,64,306,242,58.0,0.0,attack
6,54,20671,80,2,64,460,1,54.0,0.0,attack
6,54,20721,80,4,64,461,1,54.0,0.0,attack
6,54,20721,80,4,64,461,1,54.0,0.0,attack
6,54,20739,80,4,64,462,1,54.0,0.0,attack
6,54,20814,80,2,64,464,1,54.0,0.0,attack
6,54,20814,80,2,64,464,1,54.0,0.0,attack
6,54,20831,80,4,64,466,1,54.0,0.0,attack
6,54,20831,80,4,64,466,1,54.0,0.0,attack
6,58,80,20850,18,64,307,243,58.0,0.0,attack
6,54,20886,80,2,64,467,1,54.0,0.0,attack
6,54,20921,80,4,64,468,1,54.0,0.0,attack
6,58,80,20938,18,64,309,244,58.0,0.0,attack
6,58,80,20938,18,64,309,244,58.0,0.0,attack
6,54,21027,80,2,64,469,1,54.0,0.0,attack
6,54,22319,80,4,64,471,1,54.0,0.0,attack
6,54,22319,80,4,64,471,1,54.0,0.0,attack
6,54,22367,80,2,64,472,1,54.0,0.0,attack
6,58,80,22410,18,64,310,245,58.0,0.0,attack
6,58,80,22428,18,64,311,246,58.0,0.0,attack
6,58,80,22464,18,64,312,247,58.0,0.0,attack
6,54,22481,80,4,64,472,1,54.0,0.0,attack
6,54,22541,80,2,64,456,1,54.0,0.0,attack
6,58,80,22574,18,64,301,238,58.0,0.0,attack
6,58,80,22574,18,64,301,238,58.0,0.0,attack
6,54,22607,80,2,64,457,1,54.0,0.0,attack
6,54,22668,80,4,64,458,1,54.0,0.0,attack
6,54,22817,80,2,64,456,1,54.0,0.0,attack
6,58,80,22851,18,64,300,236,58.0,0.0,attack
6,58,80,22851,18,64,300,236,58.0,0.0,attack
6,54,22894,80,2,64,454,1,54.0,0.0,attack
6,58,80,22903,18,64,301,237,58.0,0.0,attack
6,58,80,22929,18,64,302,238,58.0,0.0,attack
6,58,80,22946,18,64,302,238,58.0,0.0,attack
6,54,22955,80,2,64,455,1,54.0,0.0,attack
6,54,22955,80,2,64,455,1,54.0,0.0,attack
6,58,80,22972,18,64,301,238,58.0,0.0,attack
6,54,23849,80,2,64,455,1,54.0,0.0,attack
6,54,23886,80,2,64,455,1,54.0,0.0,attack
6,54,23895,80,2,64,456,1,54.0,0.0,attack
6,54,23913,80,2,64,460,1,54.0,0.0,attack
6,54,23913,80,2,64,460,1,54.0,0.0,attack
6,54,23913,80,2,64,460,1,54.0,0.0,attack
6,54,23913,80,2,64,460,1,54.0,0.0,attack
6,54,23940,80,4,64,459,1,54.0,0.0,attack
6,54,23962,80,2,64,461,1,54.0,0.0,attack
6,54,23962,80,2,64,461,1,54.0,0.0,attack
6,54,23977,80,2,64,462,1,54.0,0.0,attack
6,58,80,23989,18,64,300,238,58.0,0.0,attack
6,54,24010,80,2,64,446,1,54.0,0.0,attack
6,54,24038,80,4,64,447,1,54.0,0.0,attack
6,58,80,24049,18,64,290,228,58.0,0.0,attack
6,58,80,24049,18,64,290,228,58.0,0.0,attack
6,54,24078,80,2,64,448,1,54.0,0.0,attack
6,54,16950,80,2,64,449,1,54.0,0.0,normal
6,54,24112,80,2,64,450,1,54.0,0.0,attack
6,54,24129,80,4,64,452,1,54.0,0.0,attack
6,54,24129,80,4,64,452,1,54.0,0.0,attack
6,54,16969,80,2,64,453,1,54.0,0.0,normal
6,54,16997,80,2,64,454,1,54.0,0.0,normal
6,54,24191,80,4,64,455,1,54.0,0.0,attack
6,54,24201,80,2,64,456,1,54.0,0.0,attack
6,58,80,24209,18,64,292,229,58.0,0.0,attack
6,58,80,24209,18,64,292,229,58.0,0.0,attack
6,54,24249,80,4,64,457,1,54.0,0.0,attack
6,54,24267,80,2,64,459,1,54.0,0.0,attack
6,54,24267,80,2,64,459,1,54.0,0.0,attack
6,54,17139,80,4,64,460,1,54.0,0.0,normal
6,58,80,24319,18,64,293,230,58.0,0.0,attack
6,58,80,24338,18,64,294,231,58.0,0.0,attack
6,58,80,24347,18,64,295,232,58.0,0.0,attack
6,58,80,25093,18,64,296,233,58.0,0.0,attack
6,54,25151,80,2,64,461,1,54.0,0.0,attack
6,58,80,25159,18,64,298,234,58.0,0.0,attack
6,58,80,25159,18,64,298,234,58.0,0.0,attack
6,54,25168,80,2,64,462,1,54.0,0.0,attack
6,58,80,14800,18,64,292,230,58.0,0.0,normal
6,54,14893,80,2,64,454,1,54.0,0.0,normal
6,58,80,15026,18,64,290,228,58.0,0.0,normal
6,58,80,15026,18,64,290,228,58.0,0.0,normal
6,58,80,15062,18,64,290,228,58.0,0.0,normal
6,54,15140,80,4,64,446,1,54.0,0.0,normal
6,54,15171,80,4,64,446,1,54.0,0.0,normal
6,54,15267,80,2,64,447,1,54.0,0.0,normal
6,58,80,19253,18,64,290,228,58.0,0.0,normal
6,58,80,25345,18,64,291,229,58.0,0.0,attack
6,54,25411,80,2,64,445,1,54.0,0.0,attack
6,58,80,25424,18,64,291,229,58.0,0.0,attack
6,58,80,25452,18,64,292,230,58.0,0.0,attack
6,58,80,25464,18,64,293,231,58.0,0.0,attack
6,54,25524,80,2,64,444,1,54.0,0.0,attack
6,54,25572,80,2,64,442,1,54.0,0.0,attack
6,54,25572,80,2,64,442,1,54.0,0.0,attack
6,54,25610,80,2,64,443,1,54.0,0.0,attack
6,58,80,25636,18,64,292,230,58.0,0.0,attack
6,54,25648,80,4,64,443,1,54.0,0.0,attack
6,58,80,25691,18,64,292,230,58.0,0.0,attack
6,54,26470,80,4,64,443,1,54.0,0.0,attack
6,54,26514,80,2,64,443,1,54.0,0.0,attack
6,58,80,26548,18,64,290,229,58.0,0.0,attack
6,58,80,26563,18,64,292,230,58.0,0.0,attack
6,58,80,26563,18,64,292,230,58.0,0.0,attack
6,58,80,26571,18,64,293,231,58.0,0.0,attack
6,54,26610,80,2,64,432,1,54.0,0.0,attack
6,58,80,26659,18,64,285,224,58.0,0.0,attack
6,54,26792,80,2,64,424,1,54.0,0.0,attack
6,54,26818,80,2,64,425,1,54.0,0.0,attack
6,58,80,26828,18,64,284,224,58.0,0.0,attack
6,54,26838,80,2,64,426,1,54.0,0.0,attack
6,54,26954,80,4,64,427,1,54.0,0.0,attack
6,54,26976,80,2,64,428,1,54.0,0.0,attack
6,54,26987,80,2,64,429,1,54.0,0.0,attack
6,54,27779,80,2,64,430,1,54.0,0.0,attack
6,58,80,27817,18,64,286,225,58.0,0.0,attack
6,58,80,27817,18,64,286,225,58.0,0.0,attack
6,58,80,27830,18,64,287,226,58.0,0.0,attack
6,54,27889,80,2,64,431,1,54.0,0.0,attack
6,54,27901,80,2,64,432,1,54.0,0.0,attack
6,54,20747,80,2,64,427,1,54.0,0.0,normal
6,54,20812,80,2,64,427,1,54.0,0.0,normal
6,54,24442,80,2,64,422,1,54.0,0.0,normal
6,58,80,28004,18,64,276,218,58.0,0.0,attack
6,54,28031,80,4,64,420,1,54.0,0.0,attack
6,58,80,28059,18,64,277,219,58.0,0.0,attack
6,54,28100,80,2,64,421,1,54.0,0.0,attack
6,58,80,28152,18,64,279,220,58.0,0.0,attack
6,58,80,28152,18,64,279,220,58.0,0.0,attack
6,54,28180,80,2,64,422,1,54.0,0.0,attack
6,54,28206,80,2,64,425,1,54.0,0.0,attack
6,54,28206,80,2,64,425,1,54.0,0.0,attack
6,54,28206,80,2,64,425,1,54.0,0.0,attack
6,54,28229,80,2,64,426,1,54.0,0.0,attack
6,54,28293,80,2,64,423,1,54.0,0.0,attack
6,54,28321,80,2,64,423,1,54.0,0.0,attack
6,54,28339,80,2,64,420,1,54.0,0.0,attack
6,58,80,28374,18,64,276,218,58.0,0.0,attack
6,54,29036,80,2,64,419,1,54.0,0.0,attack
6,58,80,29053,18,64,277,219,58.0,0.0,attack
6,54,29115,80,2,64,415,1,54.0,0.0,attack
6,54,19617,80,2,64,416,1,54.0,0.0,normal
6,54,29141,80,2,64,417,1,54.0,0.0,attack
6,58,80,29149,18,64,275,218,58.0,0.0,attack
6,54,19654,80,2,64,417,1,54.0,0.0,normal
6,54,19755,80,2,64,415,1,54.0,0.0,normal
6,54,19839,80,2,64,416,1,54.0,0.0,normal
6,54,19871,80,2,64,417,1,54.0,0.0,normal
6,54,24455,80,2,64,418,1,54.0,0.0,normal
6,54,29211,80,4,64,419,1,54.0,0.0,attack
6,54,29232,80,2,64,420,1,54.0,0.0,attack
6,58,80,29250,18,64,271,215,58.0,0.0,attack
6,54,29270,80,2,64,422,1,54.0,0.0,attack
6,54,29270,80,2,64,422,1,54.0,0.0,attack
6,58,80,29278,18,64,272,216,58.0,0.0,attack
6,58,80,29287,18,64,274,217,58.0,0.0,attack
6,58,80,29287,18,64,274,217,58.0,0.0,attack
6,54,29360,80,2,64,422,1,54.0,0.0,attack
6,54,29368,80,2,64,423,1,54.0,0.0,attack
6,54,29394,80,2,64,423,1,54.0,0.0,attack
6,58,80,29402,18,64,271,215,58.0,0.0,attack
6,54,29414,80,2,64,424,1,54.0,0.0,attack
6,54,29414,80,2,64,424,1,54.0,0.0,attack
6,54,29424,80,2,64,425,1,54.0,0.0,attack
6,54,30276,80,2,64,421,1,54.0,0.0,attack
6,54,30297,80,2,64,422,1,54.0,0.0,attack
6,58,80,30316,18,64,268,213,58.0,0.0,attack
6,54,30355,80,4,64,423,1,54.0,0.0,attack
6,58,80,30374,18,64,269,214,58.0,0.0,attack
6,54,30384,80,4,64,423,1,54.0,0.0,attack
6,58,80,24721,18,64,257,206,58.0,0.0,normal
6,54,27829,80,2,64,420,1,54.0,0.0,normal
6,54,27843,80,2,64,421,1,54.0,0.0,normal
6,54,27939,80,2,64,422,1,54.0,0.0,normal
6,54,30418,80,2,64,423,1,54.0,0.0,attack
6,54,30428,80,2,64,424,1,54.0,0.0,attack
6,54,30437,80,2,64,425,1,54.0,0.0,attack
6,54,30447,80,2,64,426,1,54.0,0.0,attack
6,54,30467,80,2,64,426,1,54.0,0.0,attack
6,54,30483,80,2,64,427,1,54.0,0.0,attack
6,54,30521,80,2,64,422,1,54.0,0.0,attack
6,58,80,30530,18,64,257,206,58.0,0.0,attack
6,58,80,30530,18,64,257,206,58.0,0.0,attack
6,54,30589,80,2,64,417,1,54.0,0.0,attack
6,54,30634,80,2,64,413,1,54.0,0.0,attack
6,58,80,30683,18,64,254,204,58.0,0.0,attack
6,58,80,30683,18,64,254,204,58.0,0.0,attack
6,54,30694,80,2,64,413,1,54.0,0.0,attack
6,54,30714,80,2,64,414,1,54.0,0.0,attack
6,54,30722,80,4,64,414,1,54.0,0.0,attack
6,54,30732,80,2,64,415,1,54.0,0.0,attack
6,54,30750,80,2,64,415,1,54.0,0.0,attack
6,54,30768,80,2,64,416,1,54.0,0.0,attack
6,54,31867,80,2,64,415,1,54.0,0.0,attack
6,58,80,31887,18,64,255,205,58.0,0.0,attack
6,54,31952,80,2,64,403,1,54.0,0.0,attack
6,54,31952,80,2,64,403,1,54.0,0.0,attack
6,58,80,31999,18,64,236,191,58.0,0.0,attack
6,54,32046,80,2,64,404,1,54.0,0.0,attack
6,54,32061,80,2,64,405,1,54.0,0.0,attack
6,54,32091,80,2,64,406,1,54.0,0.0,attack
6,58,80,32148,18,64,237,192,58.0,0.0,attack
6,58,80,32164,18,64,239,193,58.0,0.0,attack
6,58,80,32164,18,64,239,193,58.0,0.0,attack
6,58,80,32211,18,64,240,194,58.0,0.0,attack
6,54,32227,80,4,64,408,1,54.0,0.0,attack
6,54,32227,80,4,64,408,1,54.0,0.0,attack
6,54,32272,80,2,64,409,1,54.0,0.0,attack
6,54,32289,80,2,64,410,1,54.0,0.0,attack
6,58,80,32328,18,64,241,195,58.0,0.0,attack
6,54,32420,80,2,64,411,1,54.0,0.0,attack
6,54,32436,80,2,64,412,1,54.0,0.0,attack
6,58,80,32452,18,64,242,196,58.0,0.0,attack
6,54,32479,80,2,64,412,1,54.0,0.0,attack
6,58,80,33750,18,64,243,197,58.0,0.0,attack
6,54,33792,80,2,64,413,1,54.0,0.0,attack
6,54,33908,80,2,64,412,1,54.0,0.0,attack
6,54,33908,80,2,64,412,1,54.0,0.0,attack
6,54,33930,80,4,64,412,1,54.0,0.0,attack
6,54,33950,80,2,64,413,1,54.0,0.0,attack
6,58,80,33972,18,64,244,197,58.0,0.0,attack
6,58,80,33972,18,64,244,197,58.0,0.0,attack
6,58,80,33972,18,64,244,197,58.0,0.0,attack
6,54,34023,80,2,64,414,1,54.0,0.0,attack
6,54,28052,80,4,64,408,1,54.0,0.0,normal
6,54,28213,80,2,64,406,1,54.0,0.0,normal
6,58,80,28230,18,64,236,191,58.0,0.0,normal
6,54,28565,80,2,64,407,1,54.0,0.0,normal
6,58,80,28256,18,64,237,192,58.0,0.0,normal
6,54,34091,80,2,64,406,1,54.0,0.0,attack
6,54,34091,80,2,64,406,1,54.0,0.0,attack
6,58,80,34115,18,64,237,192,58.0,0.0,attack
6,58,80,34138,18,64,238,193,58.0,0.0,attack
6,54,34185,80,2,64,407,1,54.0,0.0,attack
6,54,34228,80,2,64,409,1,54.0,0.0,attack
6,54,34228,80,2,64,409,1,54.0,0.0,attack
6,54,34298,80,2,64,411,1,54.0,0.0,attack
6,54,34298,80,2,64,411,1,54.0,0.0,attack
6,58,80,34316,18,64,239,194,58.0,0.0,attack
6,54,34380,80,4,64,412,1,54.0,0.0,attack
6,54,34397,80,2,64,413,1,54.0,0.0,attack
6,54,34431,80,4,64,414,1,54.0,0.0,attack
6,54,34484,80,2,64,415,1,54.0,0.0,attack
6,58,80,34531,18,64,240,195,58.0,0.0,attack
6,58,80,34548,18,64,241,196,58.0,0.0,attack
6,54,34581,80,4,64,416,1,54.0,0.0,attack
6,54,34606,80,2,64,419,1,54.0,0.0,attack
6,54,34606,80,2,64,419,1,54.0,0.0,attack
6,54,34606,80,2,64,419,1,54.0,0.0,attack
6,58,80,34631,18,64,242,197,58.0,0.0,attack
6,54,34781,80,2,64,420,1,54.0,0.0,attack
6,54,36449,80,2,64,421,1,54.0,0.0,attack
6,54,36511,80,2,64,422,1,54.0,0.0,attack
6,54,36780,80,2,64,423,1,54.0,0.0,attack
6,58,80,36847,18,64,231,190,58.0,0.0,attack
6,54,36877,80,2,64,405,1,54.0,0.0,attack
6,54,36877,80,2,64,405,1,54.0,0.0,attack
6,54,36907,80,2,64,406,1,54.0,0.0,attack
6,58,80,36965,18,64,232,191,58.0,0.0,attack
